,base_lat,base_lon,predicted_lat,predicted_lon
572,50.073981599999996,19.9354556,50.0701214,19.9269187
573,50.27850820000001,18.650647199999998,50.278546899999995,18.650507175237482
574,49.913326,18.9988632,49.91333715,18.9988332
575,50.4455995,18.8775419,50.4455742,18.8776924
576,52.2121584,18.253877300000006,52.211696,18.253677
577,52.2414734,20.9138174,52.241468,20.913854
578,52.439253,16.928073899999998,52.43915870000001,16.928031701842244
579,52.2585019,20.933227300000002,52.258375,20.933695
580,50.095058200000004,19.961885199999998,50.0950387,19.9619707
581,51.1238916,23.4689243,51.1238486,23.468913339972268
582,51.5883092,19.1603414,51.58830665000001,19.160363748715632
583,52.39281761230791,16.951840594410893,50.08652965,20.025588931759586
584,50.070030100000004,19.9266264,50.07002795,19.926581805487427
585,50.0721598,19.922256100000002,50.072137299999994,19.922240871366867
586,52.2443089,21.0971968,52.24442,21.096951
587,50.073981599999996,19.9354556,50.0701214,19.9269187
588,54.5034576,18.540326399999998,54.50348595,18.5402621620543
589,54.3646022,18.4776515,54.3641823,18.477786965546123
590,53.4405069,14.5485599,53.4405185,14.54853826943522
591,53.1289314,18.057467300000006,53.12897170000001,18.057523
592,50.0628463,20.0189387,50.0628659,20.0193852
593,52.46662779999999,16.9224883,52.4680532,16.921850827079393
594,50.073981599999996,19.9354556,50.0701214,19.9269187
595,50.28742370000001,19.1738486,50.2869742,19.17500153857229
596,53.4088755,18.447480600000002,53.4088025,18.447739824711537
597,52.2625744,20.9684531,52.262326,20.968436
598,52.2690732,20.9353451,52.26912335,20.935230993538305
599,52.244408899999996,21.2722654,52.2444153,21.27220498094237
600,50.0769485,19.9000668,50.07694855,19.900066775330405
601,52.3770468,16.9736484,52.3770508,16.973643799999998
602,53.4145659,18.4492175,53.4125552,18.44837529612465
603,52.2296756,21.012228699999998,50.4182194,19.7931863
604,52.2810084,20.9195297,52.2808,20.920395000000006
605,50.88505989999999,20.626198100000003,50.8849763,20.6263884
606,52.383108,16.916785,52.3856947,16.917298100000004
607,52.2876671,20.9507923,52.286497999999995,20.950189332698013
608,50.0589661,20.0242081,50.052652,19.987345
